objectid,wd17cd,ward_name,bng_e,bng_n,lng,lat,st_areashape,st_lengthshape
8671,W05000474,Glanamman,267183,212970,-3.92754006,51.79956055,0.001600575,0.265954695
8672,W05000475,Glanymor,251460,198547,-4.14923,51.66601181,0.000523977,0.201283395
8673,W05000476,Glyn,249101,207135,-4.18703985,51.74253845,0.003036582,0.305425705
8674,W05000477,Gorslas,254971,214752,-4.1052599,51.81253815,0.002155887,0.290222217
8675,W05000478,Hendy,258027,205371,-4.05711985,51.72903061,0.001953532,0.331703562
8676,W05000479,Hengoed,248695,202046,-4.19070005,51.69670868,0.001795277,0.243982095
8677,W05000480,Kidwelly,241867,207635,-4.29195023,51.74504089,0.001518818,0.338817935
8678,W05000481,Laugharne Township,224610,211461,-4.54360008,51.7742691,0.013141792,0.800597335
8679,W05000482,Llanboidy,219979,223451,-4.61688995,51.88048935,0.013362523,0.808397893
8680,W05000483,Llanddarog,252340,217198,-4.14444017,51.83382034,0.005807139,0.533883113
8681,W05000484,Llandeilo,264727,220300,-3.96600008,51.86484146,0.006202915,0.492348
8682,W05000485,Llandovery,280644,241486,-3.74232006,52.05886078,0.015217916,0.821418911
8683,W05000486,Llandybie,262788,215718,-3.99232006,51.82318878,0.003218015,0.364611777
8684,W05000487,Llanegwad,254595,229202,-4.11679983,51.94226837,0.019438628,0.845439874
8685,W05000488,Llanfihangel Aberbythych,258027,220151,-4.06317997,51.86183167,0.006448484,0.522056485
8686,W05000489,Llanfihangel-ar-Arth,246070,237068,-4.24424982,52.01063919,0.011686314,0.731615972
8687,W05000490,Llangadog,274542,225083,-3.82526994,51.91011047,0.025233148,0.89379088
8688,W05000491,Llangeler,236884,237244,-4.37805986,52.00960159,0.007895923,0.496309928
8689,W05000493,Llangunnor,244594,218562,-4.25738001,51.84397125,0.003022728,0.401210053
8690,W05000494,Llangyndeyrn,246510,211380,-4.22640991,51.77997971,0.006144591,0.457204776
8691,W05000495,Llannon,254631,209200,-4.10786009,51.7625618,0.005009077,0.386044752
8692,W05000496,Llansteffan,235349,213982,-4.38928986,51.80017853,0.007669962,0.546261684
8693,W05000497,Llanybydder,255838,242631,-4.10438013,52.0632515,0.009343705,0.581752028
8694,W05000498,Lliedi,251311,201132,-4.15249014,51.68920135,0.000207163,0.071215189
8695,W05000499,Llwynhendy,253410,199270,-4.12135983,51.67301941,0.00050503,0.154714024
8696,W05000500,Manordeilo and Salem,263622,228926,-3.98545003,51.94208145,0.010480893,0.684008869
8697,W05000501,Pembrey,241448,202727,-4.29578018,51.70082855,0.004847356,1.517595195
8698,W05000502,Penygroes,258490,213023,-4.05354023,51.79790115,0.000925559,0.197697512
8699,W05000503,Pontamman,264211,212664,-3.97048998,51.79610062,0.00017527,0.110126219
8700,W05000504,Pontyberem,250361,211039,-4.17047977,51.77796173,0.001741043,0.232429636
8701,W05000505,Quarter Bach,274249,215031,-3.82587004,51.81970978,0.004176095,0.386273337
8702,W05000506,St. Clears,227573,216309,-4.50310993,51.81874084,0.003985129,0.513284306
8703,W05000507,St. Ishmael,240980,213309,-4.30739021,51.79576111,0.006937088,0.557491443
8704,W05000508,Saron,260199,211803,-4.02827978,51.78736877,0.001286362,0.22039177
8705,W05000509,Swiss Valley,252505,204349,-4.13659,51.71841812,0.001318368,0.193900106
8706,W05000510,Trelech,229695,225041,-4.47665977,51.89783096,0.016285885,0.723038441
8707,W05000511,Trimsaran,244366,205326,-4.25474977,51.72499847,0.002587916,0.301610228
8708,W05000512,Tycroes,259753,209529,-4.03383017,51.76683044,0.001467352,0.214529182
8709,W05000513,Tyisha,250691,199793,-4.16088009,51.67699814,8.25E-05,0.051217328
8710,W05000514,Whitland,217554,220045,-4.65028,51.84910965,0.002922906,0.407310067
8711,W05000524,Gower,248861,190522,-4.18332005,51.59321976,0.014894923,1.866756452
8712,W05000525,Gowerton,258370,195866,-4.04829979,51.64371109,0.000991543,0.276458287
8713,W05000526,Killay North,260585,193870,-4.01551008,51.62633133,0.000251407,0.109932231
8714,W05000527,Killay South,260304,192763,-4.01913023,51.61631012,0.000167669,0.081425396
8715,W05000532,Lower Loughor,256841,197936,-4.07122993,51.66191864,0.000135201,0.073948921
8716,W05000533,Mawr,265362,204919,-3.95080996,51.72677994,0.007523491,0.532821229
8717,W05000534,Mayals,260452,190854,-4.01623011,51.59918976,0.000586027,0.124784046
8718,W05000537,Newton,260169,187815,-4.01910019,51.57181168,0.000306842,0.105643486
8719,W05000538,Oystermouth,261743,187688,-3.99636006,51.57106018,0.000265594,0.111466533
8720,W05000544,Pontardulais,260402,204785,-4.02252007,51.72436142,0.002027055,0.266087413
